,date,alu_price,alu_vol,alu_change,cu_price,cu_change,REGI_price,REGI_vol,REGI_change
1800,2015-01-22,1865.75,17.86,-0.12,5680.5,-0.98,9.0,864.1,0.33
1801,2015-01-21,1868.0,18.16,1.29,5736.5,0.38,8.97,543.05,-0.44
1802,2015-01-20,1844.25,11.26,1.53,5715.0,0.94,9.01,373.4,-0.66
1803,2015-01-19,1816.5,27.79,-1.44,5662.0,-1.97,,,
1804,2015-01-16,1843.0,59.02,3.13,5775.5,2.21,9.07,420.92,1.34
1805,2015-01-15,1787.0,51.79,0.87,5650.75,2.55,8.95,278.22,-2.72
1806,2015-01-14,1771.5,99.91,-0.88,5510.0,-4.53,9.2,309.44,0.0
1807,2015-01-13,1787.25,48.02,-0.97,5771.25,-4.31,9.2,345.06,-0.97
1808,2015-01-12,1804.75,42.86,0.03,6031.0,-1.16,9.29,309.52,-0.21
1809,2015-01-09,1804.25,47.14,-1.16,6101.5,-0.35,9.31,330.18,-1.27
1810,2015-01-08,1825.5,75.03,2.35,6122.75,-0.04,9.43,359.25,2.61
1811,2015-01-07,1783.5,61.45,0.18,6125.0,-0.1,9.19,267.66,0.77
1812,2015-01-06,1780.25,56.01,-1.77,6131.0,-0.18,9.12,534.76,-4.5
1813,2015-01-05,1812.25,43.25,-0.86,6142.0,-1.73,9.55,481.67,-2.45
1814,2015-01-02,1828.0,31.38,-1.12,6250.25,-0.55,9.79,436.6,0.82
1815,2022-01-03,,,,,,44.85,568.64,5.68
1816,2021-12-28,,,,,,42.34,447.07,-0.19
1817,2021-12-27,,,,,,42.42,393.57,1.6
1818,2021-08-30,,,,,,49.25,700.99,-5.0
1819,2021-05-03,,,,,,52.55,2080.0,-5.35
1820,2021-04-05,,,,,,63.37,1400.0,-7.46
1821,2020-12-28,,,,,,74.1,881.46,2.04
1822,2020-08-31,,,,,,33.43,1440.0,-5.91
1823,2020-05-08,,,,,,24.6,581.98,1.69
1824,2020-04-13,,,,,,23.65,910.1,0.9
1825,2019-12-26,,,,,,27.5,594.33,1.63
1826,2019-08-26,,,,,,11.51,1110.0,-0.95
1827,2019-05-06,,,,,,17.48,2090.0,-2.24
1828,2019-04-22,,,,,,23.66,372.52,2.6
1829,2018-12-26,,,,,,25.07,649.2,5.91
1830,2018-08-27,,,,,,26.45,653.16,0.19
1831,2018-05-07,,,,,,13.25,1420.0,0.38
1832,2018-04-02,,,,,,12.8,443.8,0.0
1833,2017-12-26,,,,,,11.5,362.22,-2.13
1834,2017-08-28,,,,,,12.0,271.4,0.0
1835,2017-05-01,,,,,,10.55,361.11,0.96
1836,2017-04-17,,,,,,10.2,308.0,3.03
1837,2016-12-27,,,,,,9.95,236.91,0.51
1838,2016-08-29,,,,,,8.69,366.68,-0.11
1839,2016-05-02,,,,,,9.59,629.83,-1.34
1840,2016-03-28,,,,,,9.06,276.43,-0.55
1841,2016-02-27,,,,,,7.08,,0.14
1842,2015-12-28,,,,,,9.2,437.39,-2.23
1843,2015-08-31,,,,,,8.42,673.46,-0.36
1844,2015-05-04,,,,,,9.01,230.03,-0.77
1845,2015-04-06,,,,,,9.47,253.93,1.18
