,date,tesla,tesla_거래량,tesla_volatility,elec_fee,oli_price,oli_price_volatility,carbon_credits,carbon_credits_volatility,EVE종가,EVE거래량,EVE변동률,BYD종가,BYD거래량,BYD변동률,PSI종가,PSI거래량,SOXX종가,SOXX거래량,SOXL종가,SOXL거래량,LIT조정종가,LIT거래량,SGL종가,SGL변동률,li_price,co,co_volatility,희토류가격,nasdaq,nasdaq_거래량,nasdaq_volatility,ssec,ssec_거래량,ssec_volatility,dollar,dollar_volatility,alu_price,alu_vol,alu_change,cu_price,cu_change,REGI_price,REGI_vol,REGI_change,검색량,updown,매출액,매출원가,매출총이익,영업이익,순이익,자산총계,매출총이익률,영업이익률,주당순이익EPS(달러),주가수익배수PER(배),총자산이익률ROA(%)
45,2015-06-04,49.18,12270.0,-1.24,7.11,58.0,-2.75,7.39,-1.2,17.49,22300.0,-3.26,83.6,26620.0,10.0,28.46,31.45,98.42,595.75,2.55,8520.0,22.226797,4900.0,89.61,-0.51,44.0,30494.0,-0.33,270.0,5059.12,407340.0,-0.79,4947.1,67500000.0,0.76,95.46,-0.01,1741.25,17.95,-0.54,5919.0,-1.4,12.01,612.77,0.59,26,0,3650.142857142857,2663.1428571428573,987.0,-346.42857142857144,-485.8571428571429,6368.571428571428,27.05453547259824,-9.454756689647748,-0.7757142857142857,-63.540000000000006,-8.242857142857142
46,2015-06-05,49.83,15110.0,1.32,7.11,59.13,1.95,7.4,0.14,17.62,33320.0,0.74,79.49,41700.0,-4.92,28.51,25.93,98.43,435.97,2.56,6300.0,21.868004,9900.0,88.17,-1.61,44.0,30444.0,-0.16,270.0,5068.46,426330.0,0.18,5023.1,77220000.0,1.54,96.31,0.89,1747.75,46.67,0.37,5939.0,0.34,12.2,432.21,1.58,26,1,3653.079365079365,2666.079365079365,987.0,-348.6825396825397,-487.8095238095238,6374.095238095239,27.03228707257676,-9.510102745071794,-0.7787301587301587,-63.62777777777778,-8.268253968253967
47,2015-06-08,51.26,25080.0,2.87,7.11,58.14,-1.67,7.44,0.54,17.01,31020.0,-3.46,74.95,27890.0,-5.71,27.98,24.58,96.58,455.9,2.42,10590.0,21.706554,8950.0,87.61,-0.64,44.0,30189.5,-0.84,268.3,5021.63,388070.0,-0.92,5131.88,85500000.0,2.17,95.3,-1.05,1745.0,36.98,-0.16,5957.0,0.3,12.07,409.71,-1.07,24,1,3656.015873015873,2669.015873015873,987.0,-350.93650793650795,-489.7619047619048,6379.619047619048,27.01003867255529,-9.565448800495842,-0.7817460317460317,-63.71555555555556,-8.293650793650793
48,2015-06-09,51.2,13060.0,-0.12,7.11,60.14,3.44,7.56,1.61,17.14,17510.0,0.76,74.14,18440.0,-1.08,28.03,18.8,96.52,548.52,2.4,10440.0,21.545103,3500.0,86.65,-1.1,44.0,30354.0,0.54,266.6,5013.86,394830.0,-0.15,5113.53,72990000.0,-0.36,95.17,-0.14,1745.75,54.33,0.04,5966.5,0.16,12.25,423.35,1.49,28,0,3658.9523809523807,2671.9523809523807,987.0,-353.1904761904762,-491.7142857142857,6385.142857142857,26.98779027253381,-9.620794855919888,-0.7847619047619048,-63.80333333333334,-8.319047619047618
49,2015-06-10,50.14,17270.0,-2.07,7.11,61.43,2.14,7.58,0.26,18.04,22720.0,5.25,75.83,27090.0,2.28,28.45,35.67,97.72,436.25,2.49,8490.0,21.760374,9550.0,87.4,0.87,44.0,30203.0,-0.5,264.9,5076.69,428370.0,1.25,5106.04,59700000.0,-0.15,94.65,-0.55,1754.75,52.95,0.52,6031.0,1.08,12.46,497.08,1.71,30,0,3661.8888888888887,2674.8888888888887,987.0,-355.44444444444446,-493.6666666666666,6390.666666666667,26.965541872512343,-9.676140911343934,-0.7877777777777778,-63.89111111111112,-8.344444444444443
50,2015-06-11,50.28,10220.0,0.28,7.11,60.77,-1.07,7.5,-1.06,19.34,29250.0,7.21,74.0,19470.0,-2.41,28.34,17.63,97.69,538.11,2.49,5120.0,21.850071,4500.0,87.75,0.4,44.0,30300.0,0.32,263.2,5082.51,406910.0,0.11,5121.59,56400000.0,0.3,94.98,0.35,1744.5,28.9,-0.58,5888.0,-2.37,12.34,248.15,-0.96,29,1,3664.8253968253966,2677.8253968253966,987.0,-357.6984126984127,-495.6190476190476,6396.190476190476,26.94329347249087,-9.731486966767982,-0.7907936507936508,-63.978888888888896,-8.369841269841269
51,2015-06-12,50.14,7110.0,-0.28,7.11,59.96,-1.33,7.61,1.47,19.43,16340.0,0.47,74.9,20610.0,1.22,28.25,33.92,96.81,218.98,2.42,3470.0,21.724493,10900.0,87.62,-0.15,44.0,30370.0,0.23,261.5,5051.1,348820.0,-0.62,5166.35,62560000.0,0.87,94.97,-0.01,1733.0,34.47,-0.66,5913.5,0.43,12.2,303.43,-1.13,28,0,3667.7619047619046,2680.7619047619046,987.0,-359.95238095238096,-497.57142857142856,6401.714285714285,26.9210450724694,-9.786833022192027,-0.7938095238095237,-64.06666666666668,-8.395238095238094
52,2015-06-15,50.08,10930.0,-0.12,7.11,59.52,-0.73,7.51,-1.31,17.94,23380.0,-7.67,75.77,30310.0,1.16,28.18,52.95,96.61,276.06,2.41,3540.0,21.545103,8300.0,86.65,-1.11,44.0,30820.0,1.48,260.5,5029.97,429320.0,-0.42,5062.99,63780000.0,-2.0,94.81,-0.17,1708.25,51.49,-1.43,5825.0,-1.5,12.32,769.14,0.98,28,0,3670.698412698413,2683.6984126984125,987.0,-362.2063492063492,-499.5238095238095,6407.238095238095,26.89879667244792,-9.842179077616072,-0.7968253968253968,-64.15444444444445,-8.420634920634921
53,2015-06-16,50.62,9920.0,1.08,7.11,59.97,0.76,7.41,-1.33,16.72,18340.0,-6.8,72.87,14300.0,-3.83,28.2,11.91,96.88,226.4,2.43,3760.0,21.401588,5350.0,85.96,-0.8,44.0,30635.0,0.3866666666666665,259.5,5055.55,373640.0,0.51,4887.43,55080000.0,-3.47,95.0,0.2,1707.0,60.9,-0.07,5749.0,-1.3,12.26,498.22,-0.49,31,1,3673.634920634921,2686.6349206349205,987.0,-364.4603174603175,-501.4761904761905,6412.761904761905,26.87654827242645,-9.89752513304012,-0.7998412698412698,-64.24222222222222,-8.446031746031746
54,2015-06-17,52.08,27560.0,2.88,7.11,59.92,-0.08,7.46,0.67,17.17,17270.0,2.69,70.9,18420.0,-2.7,28.35,17.17,96.96,242.38,2.44,4080.0,21.527163,6650.0,86.51,0.64,44.0,30450.0,-0.706666666666667,258.5,5064.88,394120.0,0.18,4967.9,53710000.0,1.65,94.3,-0.74,1704.5,27.1,-0.15,5746.5,-0.04,11.95,442.17,-2.53,27,1,3676.571428571429,2689.5714285714284,987.0,-366.7142857142857,-503.4285714285714,6418.285714285715,26.854299872404976,-9.952871188464169,-0.8028571428571428,-64.33,-8.471428571428572
55,2015-06-18,52.38,13910.0,0.58,7.11,60.45,0.88,7.45,-0.13,16.3,15130.0,-5.07,67.64,20120.0,-4.6,28.72,75.1,98.33,265.6,2.54,7690.0,21.473343,2350.0,86.16,-0.4,44.0,30265.0,-1.8,257.5,5132.95,434520.0,1.34,4785.36,50740000.0,-3.67,94.04,-0.28,1700.75,24.76,-0.22,5747.0,0.01,11.83,530.34,-1.0,28,1,3679.507936507936,2692.5079365079364,987.0,-368.968253968254,-505.3809523809524,6423.809523809524,26.832051472383505,-10.008217243888213,-0.8058730158730159,-64.41777777777779,-8.496825396825397
56,2015-06-19,52.5,12320.0,0.23,7.11,59.61,-1.39,7.41,-0.54,15.5,16990.0,-4.91,61.9,20490.0,-8.49,28.59,19.81,97.84,357.53,2.52,4380.0,21.276012,8050.0,85.46,-0.81,44.0,30380.0,0.38,256.5,5117.0,994330.0,-0.31,4478.36,45270000.0,-6.42,94.08,0.04,1691.0,28.3,-0.57,5666.5,-1.4,11.89,486.39,0.51,28,1,3682.444444444444,2695.4444444444443,987.0,-371.22222222222223,-507.3333333333333,6429.333333333333,26.80980307236203,-10.06356329931226,-0.8088888888888889,-64.50555555555556,-8.522222222222222
57,2015-06-22,51.96,22810.0,-1.03,7.11,59.68,0.12,7.46,0.67,15.575,14120.0,-1.97,62.51,20095.0,-3.26,28.44,28.13,98.67,299.87,2.57,4980.0,21.509224,23300.0,85.87,0.48,44.0,30553.0,0.57,256.5,5153.97,392190.0,0.72,4527.424999999999,46310000.0,-2.115,94.33,0.27,1706.75,25.1,0.93,5656.0,-0.19,11.87,622.98,-0.17,26,0,3685.380952380952,2698.3809523809523,987.0,-373.4761904761905,-509.2857142857143,6434.857142857143,26.78755467234056,-10.118909354736306,-0.8119047619047619,-64.59333333333333,-8.547619047619047
58,2015-06-23,53.53,19350.0,3.02,7.11,61.01,2.23,7.48,0.27,15.65,11250.0,0.97,63.12,19700.0,1.97,28.34,19.66,98.18,325.54,2.52,5640.0,21.706554,7350.0,86.39,0.61,44.0,30643.0,0.29,256.5,5160.1,363880.0,0.12,4576.49,47350000.0,2.19,95.43,1.17,1722.75,27.15,0.94,5752.5,1.71,12.17,533.53,2.53,27,1,3688.31746031746,2701.31746031746,987.0,-375.73015873015873,-511.2380952380952,6440.380952380952,26.765306272319084,-10.174255410160352,-0.8149206349206349,-64.68111111111112,-8.573015873015873
59,2015-06-24,53.03,12060.0,-0.93,7.11,60.27,-1.21,7.48,0.0,15.73,13040.0,0.51,63.58,18300.0,0.73,28.12,17.81,96.89,247.44,2.45,4570.0,21.6348,14950.0,86.3,-0.1,43.5,30743.0,0.33,256.5,5122.41,396720.0,-0.73,4690.15,54300000.0,2.48,95.26,-0.18,1714.0,21.31,-0.51,5768.0,0.27,11.88,257.61,-2.38,27,0,3691.253968253968,2704.253968253968,987.0,-377.984126984127,-513.1904761904761,6445.9047619047615,26.74305787229761,-10.229601465584398,-0.817936507936508,-64.7688888888889,-8.598412698412698
60,2015-06-25,53.76,14250.0,1.38,7.11,59.7,-0.95,7.58,1.34,15.73,16700.0,0.0,61.99,15840.0,-2.5,28.21,20.27,96.82,324.45,2.44,3020.0,21.760374,19700.0,86.64,0.39,43.5,30742.0,-0.0,256.5,5112.19,404120.0,-0.2,4527.78,57280000.0,-3.46,95.19,-0.07,1720.75,19.35,0.39,5755.0,-0.23,11.99,255.27,0.93,28,1,3694.190476190476,2707.190476190476,987.0,-380.2380952380952,-515.1428571428571,6451.428571428572,26.720809472276137,-10.284947521008444,-0.8209523809523809,-64.85666666666667,-8.623809523809523
61,2015-06-26,53.42,19190.0,-0.63,7.11,59.63,-0.12,7.52,-0.79,14.15,14870.0,-10.04,55.79,20230.0,-10.0,27.43,61.74,94.41,608.86,2.26,10180.0,21.6348,12400.0,86.01,-0.73,43.5,30842.0,0.33,256.5,5080.51,1250000.0,-0.62,4192.87,56520000.0,-7.4,95.47,0.29,1701.25,24.8,-1.13,5789.0,0.59,11.7,1320.0,-2.42,28,0,3697.126984126984,2710.126984126984,987.0,-382.4920634920635,-517.0952380952381,6456.952380952381,26.698561072254662,-10.34029357643249,-0.8239682539682539,-64.94444444444444,-8.649206349206349
62,2015-06-29,52.4,17390.0,-1.91,7.11,58.33,-2.18,7.33,-2.53,12.74,18230.0,-9.96,50.21,23960.0,-10.0,26.67,45.5,91.76,524.14,2.07,11570.0,20.666077,23450.0,82.78,-3.76,43.5,30890.0,0.16,254.94444444444449,4958.47,490090.0,-2.4,4053.03,67380000.0,-3.34,94.79,-0.71,1695.25,25.27,-0.35,5797.5,0.15,11.46,404.29,-2.05,24,0,3700.063492063492,2713.063492063492,987.0,-384.74603174603175,-519.047619047619,6462.476190476191,26.676312672233195,-10.395639631856538,-0.8269841269841269,-65.03222222222223,-8.674603174603174
63,2015-06-30,53.65,15430.0,2.39,7.11,59.47,1.95,7.42,1.23,13.28,31260.0,4.24,55.23,29600.0,10.0,26.8,25.7,92.09,1460.0,2.09,11800.0,20.666077,12150.0,82.91,0.16,43.5,33250.0,7.64,253.38888888888889,4986.87,536570.0,0.57,4277.22,70920000.0,5.53,95.48,0.73,1684.75,29.62,-0.62,5763.0,-0.6,11.56,368.61,0.87,23,1,3703.0,2716.0,987.0,-387.0,-521.0,6468.0,26.65406427221172,-10.450985687280584,-0.83,-65.12,-8.7
64,2015-07-01,53.83,10510.0,0.34,7.45,56.96,-4.22,7.47,0.67,11.95,26750.0,-10.02,52.99,24570.0,-4.06,26.7,37.17,92.31,480.78,2.11,10520.0,20.648136,9450.0,82.69,-0.27,43.5,33000.0,-0.75,251.8333333333333,5013.12,425750.0,0.53,4053.7,59880000.0,-5.23,96.31,0.87,1721.5,32.61,2.18,5783.0,0.35,11.73,577.4,1.47,22,1,3704.328125,2717.65625,986.6875,-389.25,-523.421875,6484.859375,26.636469253966855,-10.506719526941112,-0.8335937499999999,-64.83265625,-8.7265625
65,2015-07-02,56.0,35820.0,4.03,7.45,56.93,-0.05,7.43,-0.54,10.73,22590.0,-10.21,49.27,25550.0,-7.02,26.8,33.63,92.74,334.07,2.14,3390.0,20.576378,11200.0,82.5,-0.23,43.5,32400.0,-1.82,250.27777777777777,5009.21,357110.0,-0.08,3912.77,58600000.0,-3.48,96.11,-0.21,1718.75,29.91,-0.16,5787.5,0.08,11.84,325.87,0.94,25,1,3705.65625,2719.3125,986.375,-391.5,-525.84375,6501.71875,26.618874235722,-10.56245336660164,-0.8371875,-64.54531250000001,-8.753124999999999
66,2015-07-06,55.94,20610.0,-0.11,7.45,52.53,-5.39,7.36,-0.81,8.69,34730.0,-10.04,50.75,29930.0,2.42,26.34,135.73,91.39,1020.0,2.05,8160.0,19.76911,17200.0,79.24,-2.32,43.5,32750.0,1.08,248.72222222222223,4991.94,489030.0,-0.34,3775.91,83110000.0,2.41,96.3,0.2,1686.5,24.12,-1.06,5566.5,-3.21,11.88,438.53,0.34,22,0,3706.984375,2720.96875,986.0625,-393.75,-528.265625,6518.578125,26.60127921747714,-10.618187206262167,-0.8407812499999999,-64.25796875,-8.7796875
67,2015-07-07,53.58,30530.0,-4.22,7.45,52.33,-0.38,7.44,1.09,7.83,2250.0,-9.9,46.99,43620.0,-7.41,26.21,67.11,91.1,964.45,2.02,8450.0,19.284748,22700.0,77.35,-2.39,43.5,32250.0,-1.53,247.16666666666663,4997.46,495440.0,0.11,3727.12,69880000.0,-1.29,96.86,0.58,1656.75,63.4,-1.76,5390.5,-3.16,11.64,355.86,-2.02,25,0,3708.3125,2722.625,985.75,-396.0,-530.6875,6535.4375,26.58368419923228,-10.673921045922697,-0.844375,-63.970625000000005,-8.806249999999999
68,2015-07-08,50.99,31110.0,-4.83,7.45,51.65,-1.3,7.43,-0.13,8.09,7040.0,-3.28,44.68,50930.0,-4.92,25.64,55.07,88.64,664.51,1.88,7170.0,18.603056,12650.0,74.19,-4.09,43.5,32150.0,-0.31,245.61111111111111,4909.76,450170.0,-1.75,3507.19,68040000.0,-5.9,96.29,-0.59,1661.5,39.91,0.29,5485.0,1.75,11.25,509.26,-3.35,26,0,3709.640625,2724.28125,985.4375,-398.25,-533.109375,6552.296875,26.56608918098742,-10.729654885583225,-0.8479687499999999,-63.68328125000001,-8.8328125
69,2015-07-09,51.58,16670.0,1.16,7.45,52.78,2.19,7.46,0.4,8.35,11830.0,3.34,49.15,23040.0,10.0,25.22,19.04,87.51,1260.0,1.79,11640.0,18.746571,3450.0,75.4,1.63,43.5,32150.0,0.0,244.0555555555556,4922.4,424410.0,0.26,3709.33,65690000.0,5.76,96.61,0.33,1689.5,23.26,1.69,5611.0,2.3,11.23,419.08,-0.18,25,1,3710.96875,2725.9375,985.125,-400.5,-535.53125,6569.15625,26.54849416274256,-10.785388725243752,-0.8515625,-63.3959375,-8.859375
70,2015-07-10,51.83,13050.0,0.48,7.45,52.74,-0.08,7.59,1.74,8.61,16620.0,9.96,54.07,20640.0,10.01,25.63,60.5,89.13,497.43,1.89,10770.0,19.410324,4850.0,77.16,2.33,43.5,32150.0,0.0,242.5,4997.7,369460.0,1.53,3877.8,58640000.0,4.54,96.03,-0.6,1686.75,29.59,-0.16,5582.5,-0.51,11.31,221.66,0.71,34,1,3712.296875,2727.59375,984.8125,-402.75,-537.953125,6586.015625,26.530899144497692,-10.84112256490428,-0.85515625,-63.10859375,-8.885937499999999
71,2015-07-13,52.43,14800.0,1.16,7.45,52.2,-1.02,7.77,2.37,9.47,27530.0,9.99,59.48,34800.0,10.01,25.83,32.57,89.88,367.9,1.93,7370.0,19.679417,12250.0,78.19,1.33,43.5,31650.0,-1.56,242.5,5071.51,383980.0,1.48,3970.39,64349999.99999999,2.39,96.86,0.86,1702.25,30.75,0.92,5583.0,0.01,11.53,425.11,1.95,25,1,3713.625,2729.25,984.5,-405.0,-540.375,6602.875,26.51330412625284,-10.896856404564808,-0.85875,-62.821250000000006,-8.9125
72,2015-07-14,53.13,9540.0,1.34,7.45,53.04,1.61,7.71,-0.77,10.42,74020.0,10.03,56.2,33040.0,-5.51,26.24,28.45,90.82,337.12,2.0,5850.0,19.76911,4150.0,78.32,0.17,43.5,31526.666666666668,-1.43,242.5,5104.89,386790.0,0.66,3924.49,67060000.0,-1.16,96.64,-0.23,1710.5,16.11,0.48,5585.5,0.04,11.32,253.97,-1.82,23,1,3714.953125,2730.90625,984.1875,-407.25,-542.796875,6619.734375,26.495709108007976,-10.952590244225336,-0.86234375,-62.53390625,-8.939062499999999
73,2015-07-15,52.63,10110.0,-0.94,7.45,51.41,-3.07,7.74,0.39,9.37,28090.0,-10.08,50.58,24040.0,-10.0,25.99,25.07,90.28,358.34,1.96,8320.0,19.392385,7500.0,77.59,-0.93,43.5,31403.33333333333,-1.3,242.5,5098.94,384200.0,-0.12,3805.7,60130000.0,-3.03,97.17,0.55,1720.5,23.3,0.58,5543.5,-0.75,11.01,308.67,-2.74,23,0,3716.28125,2732.5625,983.875,-409.5,-545.21875,6636.59375,26.478114089763118,-11.008324083885864,-0.8659375,-62.2465625,-8.965625
74,2015-07-16,53.34,8080.0,1.35,7.45,50.91,-0.97,7.64,-1.29,9.64,45740.0,2.88,52.19,18400.0,3.18,25.94,69.21,90.45,552.51,1.97,9610.0,19.356503,5400.0,77.44,-0.19,43.5,31280.0,-1.17,242.5,5163.18,382620.0,1.26,3823.18,49230000.0,0.46,97.67,0.51,1717.75,25.88,-0.16,5546.5,0.05,10.98,361.0,-0.27,25,1,3717.609375,2734.21875,983.5625,-411.75,-547.640625,6653.453125,26.460519071518256,-11.064057923546391,-0.86953125,-61.959218750000005,-8.9921875
75,2015-07-17,54.93,25020.0,2.98,7.45,50.89,-0.04,7.72,1.05,10.25,33970.0,6.33,55.55,18340.0,6.44,25.94,22.13,90.26,514.04,1.95,5380.0,19.266809,5350.0,77.11,-0.43,43.5,30980.0,-0.96,242.5,5210.14,443210.0,0.91,3957.35,48170000.0,3.51,97.86,0.19,1698.5,16.65,-1.12,5481.5,-1.17,11.01,186.24,0.27,33,1,3718.9375,2735.875,983.25,-414.0,-550.0625,6670.3125,26.442924053273394,-11.11979176320692,-0.8731249999999999,-61.671875,-9.01875
76,2015-07-20,56.45,24890.0,2.77,7.45,50.15,-1.45,7.96,3.11,10.61,41030.0,3.51,54.99,19200.0,-1.01,25.7,34.58,89.64,365.58,1.91,4540.0,19.177114,5150.0,76.76,-0.45,43.5,31230.0,0.81,242.5,5218.86,390350.0,0.17,3992.11,53910000.0,0.88,98.03,0.17,1689.25,16.67,-0.54,5460.0,-0.39,10.94,279.76,-0.64,31,1,3720.265625,2737.53125,982.9375,-416.25,-552.484375,6687.171875,26.425329035028533,-11.175525602867449,-0.87671875,-61.38453125,-9.0453125
77,2015-07-21,53.35,30540.0,-5.49,7.45,50.36,0.42,7.94,-0.25,11.53,34980.0,8.67,54.82,15410.0,-0.31,25.8,20.0,89.66,226.23,1.92,6830.0,19.123297,9100.0,76.72,-0.05,43.5,30980.0,-0.8,242.5,5208.12,398160.0,-0.21,4017.67,50430000.0,0.64,97.33,-0.71,1661.0,58.5,-1.67,5453.5,-0.12,10.65,267.36,-2.65,30,0,3721.59375,2739.1875,982.625,-418.5,-554.90625,6704.03125,26.407734016783674,-11.231259442527977,-0.8803124999999999,-61.0971875,-9.071875
78,2015-07-22,53.57,15520.0,0.41,7.45,49.19,-2.32,7.94,0.0,11.37,27600.0,-1.39,55.56,15650.0,1.35,25.16,26.96,87.43,1170.0,1.78,14970.0,18.908022,4400.0,75.91,-1.06,43.8,30980.0,0.0,242.5,5171.77,444460.0,-0.7,4026.05,52070000.0,0.21,97.6,0.28,1659.5,39.88,-0.09,5355.5,-1.8,10.76,268.63,1.03,28,1,3722.921875,2740.84375,982.3125,-420.75,-557.328125,6720.890625,26.390138998538813,-11.286993282188504,-0.88390625,-60.80984375,-9.0984375
79,2015-07-23,53.44,11140.0,-0.24,7.45,48.45,-1.5,8.05,1.39,12.45,30510.0,9.5,56.58,16700.0,1.84,25.54,23.19,88.73,379.85,1.86,8220.0,18.728632,4300.0,75.44,-0.62,43.8,30980.0,0.0,242.5,5146.41,439500.0,-0.49,4123.92,56360000.0,2.43,97.11,-0.5,1637.0,24.73,-1.36,5255.5,-1.87,10.63,314.97,-1.21,29,0,3724.25,2742.5,982.0,-423.0,-559.75,6737.75,26.372543980293955,-11.342727121849034,-0.8875,-60.5225,-9.125
80,2015-07-24,53.08,14180.0,-0.67,7.45,48.14,-0.64,7.98,-0.87,12.22,35030.0,-1.85,55.59,18690.0,-1.75,25.01,25.7,86.95,707.62,1.74,7170.0,18.333969,7800.0,73.76,-2.23,43.8,30980.0,0.0,242.5,5088.63,474840.0,-1.12,4070.91,62740000.0,-1.29,97.24,0.13,1645.25,14.65,0.5,5266.5,0.21,10.31,251.87,-3.01,28,0,3725.578125,2744.15625,981.6875,-425.25,-562.171875,6754.609375,26.354948962049093,-11.398460961509562,-0.89109375,-60.23515625,-9.1515625
81,2015-07-27,50.6,23470.0,-4.67,7.45,47.39,-1.56,8.0,0.25,10.99,30100.0,-10.07,50.03,18120.0,-10.0,24.72,40.29,86.31,523.04,1.7,9580.0,18.082817,18150.0,72.98,-1.06,43.8,30480.0,-1.61,242.0,5039.78,452920.0,-0.96,3725.56,55600000.0,-8.48,96.5,-0.76,1641.5,11.22,-0.23,5195.0,-1.36,10.28,307.29,-0.29,27,0,3726.90625,2745.8125,981.375,-427.5,-564.59375,6771.46875,26.33735394380423,-11.45419480117009,-0.8946875,-59.947812500000005,-9.178125
82,2015-07-28,52.96,19480.0,4.66,7.45,47.98,1.24,8.0,0.0,10.11,43070.0,-8.01,49.8,20430.0,-0.46,25.15,222.91,88.11,717.26,1.81,12340.0,18.316027,2500.0,73.65,0.92,43.8,30730.0,0.82,241.5,5089.21,475080.0,0.98,3663.0,56330000.0,-1.68,96.77,0.28,1658.5,9.72,1.04,5306.0,2.14,10.39,236.19,1.07,26,1,3728.234375,2747.46875,981.0625,-429.75,-567.015625,6788.328125,26.319758925559373,-11.509928640830616,-0.89828125,-59.66046875,-9.2046875
83,2015-07-29,52.76,13950.0,-0.38,7.45,48.79,1.69,8.04,0.5,10.84,27340.0,7.22,54.78,19990.0,10.0,25.25,26.21,88.22,467.85,1.82,9060.0,18.47748,13300.0,74.0,0.48,43.8,30700.0,-0.1,241.0,5111.73,443580.0,0.44,3789.17,43440000.0,3.44,96.98,0.22,1666.0,26.72,0.45,5326.0,0.38,10.42,261.34,0.29,26,0,3729.5625,2749.125,980.75,-432.0,-569.4375,6805.1875,26.30216390731451,-11.565662480491143,-0.901875,-59.373125,-9.23125
84,2015-07-30,53.36,10170.0,1.14,7.45,48.52,-0.55,7.86,-2.24,10.37,29640.0,-4.34,51.8,16239.999999999998,-5.44,25.42,19.74,88.57,1130.0,1.84,5060.0,18.441603,13400.0,74.07,0.09,43.8,30700.0,0.0,240.5,5128.78,432340.0,0.33,3705.77,45790000.0,-2.2,97.56,0.6,1646.0,11.41,-1.2,5255.0,-1.33,10.35,188.59,-0.67,27,1,3730.890625,2750.78125,980.4375,-434.25,-571.859375,6822.046875,26.28456888906965,-11.621396320151671,-0.90546875,-59.08578125,-9.2578125
85,2015-07-31,53.23,11110.0,-0.24,7.45,47.12,-2.89,7.85,-0.13,10.27,20300.0,-0.96,55.6,22470.0,7.34,25.21,35.71,87.54,563.58,1.77,5570.0,18.49542,12650.0,74.23,0.22,43.8,30700.0,0.0,240.0,5128.28,517900.0,-0.01,3663.73,35100000.0,-1.13,97.34,-0.23,1621.5,24.51,-1.49,5224.0,-0.59,10.2,483.86,-1.45,28,0,3732.21875,2752.4375,980.125,-436.5,-574.28125,6838.90625,26.266973870824792,-11.6771301598122,-0.9090625,-58.798437500000006,-9.284375
86,2015-08-03,52.0,12770.0,-2.31,7.35,45.17,-4.14,7.93,1.02,9.25,23490.0,-9.93,57.78,25000.0,3.92,25.0,189.42,87.26,367.34,1.76,3810.0,18.190453,5700.0,73.21,-1.37,43.8,30700.0,0.0,240.0,5115.38,411240.0,-0.25,3622.91,36400000.0,-1.11,97.49,0.15,1615.75,28.39,-0.35,5189.5,-0.66,10.2,345.75,0.0,25,0,3733.546875,2754.09375,979.8125,-438.75,-576.703125,6855.765625,26.24937885257993,-11.73286399947273,-0.91265625,-58.51109375,-9.3109375
87,2015-08-04,53.26,11760.0,2.42,7.35,45.74,1.26,7.88,-0.63,10.02,19300.0,8.32,59.66,26200.0,3.25,24.78,39.73,86.29,926.74,1.7,6420.0,18.136635,6300.0,73.23,0.03,43.8,30700.0,0.0,240.0,5105.55,419370.0,-0.19,3756.54,36290000.0,3.69,97.93,0.45,1620.75,18.5,0.31,5221.5,0.62,10.14,295.33,-0.59,27,1,3734.875,2755.75,979.5,-441.0,-579.125,6872.625,26.23178383433507,-11.788597839133258,-0.91625,-58.22375,-9.3375
88,2015-08-05,54.03,31070.0,1.45,7.35,45.15,-1.29,7.81,-0.89,10.01,22480.0,-0.1,59.45,20050.0,-0.35,25.2,35.73,87.38,477.06,1.76,7600.0,18.387787,9700.0,73.66,0.59,43.8,30725.0,0.08,240.0,5139.94,452960.0,0.67,3694.57,36640000.0,-1.65,97.96,0.03,1598.5,16.91,-1.37,5189.5,-0.61,10.0,712.33,-1.38,28,1,3736.203125,2757.40625,979.1875,-443.25,-581.546875,6889.484375,26.21418881609021,-11.844331678793786,-0.91984375,-57.936406250000005,-9.3640625
89,2015-08-06,49.23,73120.0,-8.88,7.35,44.66,-1.09,7.82,0.13,11.01,23410.0,9.99,65.4,36040.0,10.01,24.95,19.87,85.82,983.49,1.67,7930.0,18.118696,4700.0,73.08,-0.79,43.8,30450.0,-0.9,240.0,5056.44,511220.0,-1.62,3661.54,27410000.0,-0.89,97.83,-0.13,1596.5,19.52,-0.13,5183.5,-0.12,9.97,261.19,-0.3,36,0,3737.53125,2759.0625,978.875,-445.5,-583.96875,6906.34375,26.19659379784535,-11.900065518454314,-0.9234375,-57.6490625,-9.390625
90,2015-08-07,48.5,25370.0,-1.48,7.35,43.87,-1.77,7.76,-0.77,11.42,47840.0,3.72,65.0,33840.0,-0.61,25.19,13.01,86.31,315.64,1.7,6250.0,17.975182,2350.0,72.29,-1.08,43.8,28700.0,-5.75,240.0,5043.54,465430.0,-0.26,3744.2,34080000.0,2.26,97.56,-0.28,1593.0,40.1,-0.22,5156.5,-0.52,9.77,343.05,-2.01,35,0,3738.859375,2760.71875,978.5625,-447.75,-586.390625,6923.203125,26.178998779600487,-11.955799358114842,-0.92703125,-57.36171875,-9.4171875
