,date,tesla,tesla_거래량,tesla_volatility,elec_fee,oli_price,oli_price_volatility,carbon_credits,carbon_credits_volatility,EVE종가,EVE거래량,EVE변동률,BYD종가,BYD거래량,BYD변동률,PSI종가,PSI거래량,SOXX종가,SOXX거래량,SOXL종가,SOXL거래량,LIT조정종가,LIT거래량,SGL종가,SGL변동률,li_price,co,co_volatility,희토류가격,nasdaq,nasdaq_거래량,nasdaq_volatility,ssec,ssec_거래량,ssec_volatility,dollar,dollar_volatility,alu_price,alu_vol,alu_change,cu_price,cu_change,REGI_price,REGI_vol,REGI_change
1577,2021-04-08,683.8,23920.0,1.91,6.76,59.6,-0.28,43.48,-0.87,73.29,22990.0,-0.7,170.48,16000.0,-0.3,127.95,70.78,448.2,1430.0,44.79,12960.0,59.146572,721700.0,237.14,0.04,83.0,49819.0,0.0,467.5,13829.31,870920.0,1.03,3482.55,33180000.0,0.08,92.06,-0.42,2282.5,26.24,1.0,9008.0,1.04,64.94,1380.0,3.0
1578,2021-04-09,677.02,21440.0,-0.99,6.76,59.32,-0.47,43.64,0.37,71.29,26690.0,-2.73,166.72,20500.0,-2.21,126.94,52.21,446.8,822.33,44.48,10750.0,58.837269,448900.0,236.07,-0.45,83.0,49819.0,0.0,467.5,13900.18,785760.0,0.51,3450.68,28010000.0,-0.92,92.16,0.11,2264.0,21.73,-0.81,8926.5,-0.9,63.78,1050.0,-1.79
1579,2021-04-12,701.98,29140.0,3.69,6.76,59.7,0.64,44.48,1.92,68.9,24320.0,-3.35,163.46,20130.0,-1.96,125.71,51.85,442.0,869.29,43.09,14930.0,57.909363,717300.0,234.04,-0.86,83.0,49819.0,0.0,466.4,13850.0,894010.0,-0.36,3412.95,30960000.0,-1.09,92.14,-0.02,2262.0,25.75,-0.09,8861.0,-0.73,60.87,1100.0,-4.56
1580,2021-04-13,762.32,44650.0,8.6,6.76,60.18,0.8,43.85,-1.42,69.6,18720.0,1.02,164.01,15860.0,0.34,124.94,60.52,441.3,1110.0,42.69,14060.0,59.715286,752200.0,237.59,1.52,83.0,49819.0,0.0,465.3,13996.1,839450.0,1.05,3396.47,27060000.0,-0.48,91.85,-0.31,2293.0,29.4,1.37,8899.5,0.43,61.41,2190.0,0.89
1581,2021-04-14,732.23,49020.0,-3.95,6.76,63.15,4.94,43.82,-0.07,74.1,30540.0,6.47,170.95,29850.0,4.23,124.1,81.83,436.45,1670.0,41.27,12840.0,60.922569,834200.0,245.46,3.31,82.0,49819.0,0.0,464.2,13857.84,812850.0,-0.99,3416.72,23320000.0,0.6,91.69,-0.17,2323.5,33.65,1.33,9074.5,1.97,63.76,2030.0,3.83
1582,2021-04-15,738.85,27850.0,0.9,6.76,63.46,0.49,44.16,0.78,74.11,17260.0,0.01,165.5,24990.0,-3.19,125.69,62.2,443.76,1890.0,43.47,13640.0,61.132092,519600.0,245.09,-0.15,82.0,49819.0,0.0,463.1,14038.76,867560.0,1.31,3398.99,23400000.0,-0.52,91.69,0.0,2339.0,38.65,0.67,9284.0,2.31,60.68,1690.0,-4.83
1583,2021-04-16,739.78,27980.0,0.13,6.76,63.13,-0.52,44.42,0.59,71.65,22470.0,-3.32,165.3,23460.0,-0.12,125.65,46.35,441.68,904.38,42.75,11020.0,60.593307,795500.0,244.07,-0.42,82.0,49819.0,0.0,462.0,14052.34,962780.0,0.1,3426.62,25860000.0,0.81,91.56,-0.14,2315.0,25.13,-1.03,9211.0,-0.79,64.84,4500.0,6.86
1584,2021-04-19,714.63,39690.0,-3.4,6.76,63.38,0.4,44.35,-0.16,80.21,40120.0,11.95,176.05,50740.0,6.5,122.45,56.7,430.07,2970.0,39.6,20270.0,62.528938,922700.0,252.25,3.35,82.0,49819.0,0.0,456.1,13914.76,907060.0,-0.98,3477.55,30270000.0,1.49,91.07,-0.54,2330.0,24.09,0.65,9376.0,1.79,61.81,1830.0,-4.67
1585,2021-04-20,718.99,35610.0,0.61,6.76,62.44,-1.48,44.89,1.22,80.1,34160.0,-0.14,171.24,37570.0,-2.73,119.89,85.81,423.94,1790.0,37.71,13890.0,61.18198,687800.0,248.62,-1.44,82.0,49750.0,-0.14,450.2,13786.27,875270.0,-0.92,3472.94,28530000.0,-0.13,91.24,0.19,2309.5,26.76,-0.88,9322.0,-0.58,58.88,1960.0,-4.74
1586,2021-04-21,744.12,31220.0,3.5,6.76,61.35,-1.75,45.91,2.27,81.69,25240.0,1.99,168.59,23050.0,-1.55,124.16,82.96,435.06,1440.0,40.75,15160.0,62.119865,600400.0,248.69,0.03,82.0,49750.0,0.0,444.3,13950.22,819760.0,1.19,3472.93,25380000.0,-0.0,91.16,-0.09,2364.5,48.11,2.38,9445.0,1.32,60.11,1250.0,2.09
1587,2021-04-22,719.69,35590.0,-3.28,6.76,61.43,0.13,47.09,2.57,84.24,31710.0,3.12,168.71,19750.0,0.07,121.47,52.07,425.59,1810.0,37.98,20960.0,61.820538,542200.0,249.25,0.23,82.0,49750.0,0.0,438.4,13818.41,871280.0,-0.94,3465.11,25110000.0,-0.23,91.33,0.19,2363.0,24.18,-0.06,9401.0,-0.47,57.63,1450.0,-4.13
