"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 03월 07일","804.58","856.30","866.14","804.57","23.65M","-4.02%"
"2022년 03월 04일","838.29","849.10","855.65","825.16","22.39M","-0.12%"
"2022년 03월 03일","839.29","878.77","886.44","832.60","20.26M","-4.61%"
"2022년 03월 02일","879.89","872.13","886.48","844.27","24.65M","1.80%"
"2022년 03월 01일","864.37","869.68","889.88","853.78","24.72M","-0.70%"
"2022년 02월 28일","870.43","815.01","876.86","814.71","32.77M","7.48%"
"2022년 02월 25일","809.87","809.23","819.50","782.40","25.36M","1.14%"
"2022년 02월 24일","800.77","700.39","802.48","700.00","44.76M","4.81%"
"2022년 02월 23일","764.04","830.43","835.30","760.56","31.07M","-7.00%"
"2022년 02월 22일","821.53","834.13","856.73","801.10","27.39M","-4.14%"
"2022년 02월 18일","856.98","886.00","886.87","837.61","22.83M","-2.21%"
"2022년 02월 17일","876.35","913.26","918.50","874.10","18.19M","-5.09%"
"2022년 02월 16일","923.39","914.05","926.43","901.21","16.95M","0.10%"
"2022년 02월 15일","922.43","900.00","923.00","893.38","18.99M","5.33%"
"2022년 02월 14일","875.76","861.57","898.88","853.15","22.40M","1.83%"
"2022년 02월 11일","860.00","909.63","915.96","850.70","26.55M","-4.93%"
"2022년 02월 10일","904.55","908.37","943.81","896.70","21.72M","-2.95%"
"2022년 02월 09일","932.00","935.00","946.27","920.00","16.98M","1.08%"
"2022년 02월 08일","922.00","905.53","926.29","894.80","16.91M","1.62%"
"2022년 02월 07일","907.34","923.79","947.77","902.71","20.22M","-1.73%"
"2022년 02월 04일","923.32","897.22","936.50","881.17","24.54M","3.61%"
"2022년 02월 03일","891.14","882.00","937.00","880.52","25.79M","-1.60%"
"2022년 02월 02일","905.66","928.18","931.50","889.41","21.78M","-2.75%"
"2022년 02월 01일","931.25","935.21","943.70","905.00","24.14M","-0.58%"
"2022년 01월 31일","936.72","872.71","937.99","862.05","34.63M","10.68%"
"2022년 01월 28일","846.35","831.56","857.50","792.01","44.93M","2.08%"
"2022년 01월 27일","829.10","933.36","935.39","829.00","47.74M","-11.55%"
"2022년 01월 26일","937.41","952.43","987.69","906.00","32.63M","2.07%"
"2022년 01월 25일","918.40","914.20","951.26","903.21","28.26M","-1.25%"
"2022년 01월 24일","930.00","904.76","933.51","851.47","50.37M","-1.47%"
"2022년 01월 21일","943.90","996.34","1,004.55","940.50","34.47M","-5.26%"
"2022년 01월 20일","996.27","1,009.73","1,041.66","994.00","23.10M","0.06%"
"2022년 01월 19일","995.65","1,041.70","1,054.67","995.00","24.87M","-3.38%"
"2022년 01월 18일","1,030.51","1,026.60","1,070.79","1,016.06","22.16M","-1.82%"
"2022년 01월 14일","1,049.61","1,019.88","1,052.00","1,013.38","24.31M","1.75%"
"2022년 01월 13일","1,031.56","1,109.06","1,115.60","1,026.54","32.06M","-6.75%"
"2022년 01월 12일","1,106.22","1,078.85","1,114.84","1,072.59","27.47M","3.93%"
"2022년 01월 11일","1,064.40","1,053.67","1,075.85","1,038.82","21.59M","0.59%"
"2022년 01월 10일","1,058.12","1,000.00","1,059.10","980.00","30.08M","3.03%"
"2022년 01월 07일","1,026.96","1,080.37","1,080.93","1,010.00","28.05M","-3.54%"
"2022년 01월 06일","1,064.70","1,077.00","1,088.00","1,020.50","29.78M","-2.15%"
"2022년 01월 05일","1,088.12","1,146.65","1,170.34","1,081.01","26.03M","-5.35%"
"2022년 01월 04일","1,149.59","1,189.55","1,208.00","1,123.05","33.10M","-4.18%"
"2022년 01월 03일","1,199.78","1,147.75","1,201.07","1,136.04","34.47M","13.53%"
"2021년 12월 31일","1,056.78","1,073.44","1,082.00","1,054.59","13.58M","-1.27%"
"2021년 12월 30일","1,070.34","1,061.33","1,095.55","1,053.15","15.37M","-1.46%"
"2021년 12월 29일","1,086.19","1,098.64","1,104.00","1,064.14","18.59M","-0.21%"
"2021년 12월 28일","1,088.47","1,109.49","1,119.00","1,078.42","19.94M","-0.50%"
"2021년 12월 27일","1,093.94","1,073.67","1,117.00","1,070.72","23.58M","2.52%"
"2021년 12월 23일","1,067.00","1,006.80","1,072.98","997.56","30.90M","5.76%"
"2021년 12월 22일","1,008.87","965.66","1,015.66","957.05","30.82M","7.49%"
"2021년 12월 21일","938.53","916.87","939.50","886.12","23.35M","4.29%"
"2021년 12월 20일","899.94","910.70","921.69","893.39","18.51M","-3.50%"
"2021년 12월 17일","932.57","914.77","960.66","909.04","33.63M","0.61%"
"2021년 12월 16일","926.92","994.50","994.98","921.85","27.24M","-5.03%"
"2021년 12월 15일","975.99","953.21","978.75","928.25","24.54M","1.82%"
"2021년 12월 14일","958.51","945.00","966.41","930.00","23.17M","-0.82%"
"2021년 12월 13일","966.41","1,001.09","1,005.00","951.42","25.34M","-4.98%"
"2021년 12월 10일","1,017.03","1,008.75","1,020.98","982.53","19.89M","1.32%"
"2021년 12월 09일","1,003.80","1,060.64","1,062.49","1,002.36","19.51M","-6.10%"
"2021년 12월 08일","1,068.96","1,052.71","1,072.38","1,033.00","13.81M","1.64%"
"2021년 12월 07일","1,051.75","1,044.20","1,057.67","1,026.81","18.46M","4.24%"
"2021년 12월 06일","1,009.01","1,001.51","1,021.64","950.50","27.01M","-0.59%"
"2021년 12월 03일","1,014.97","1,084.79","1,090.58","1,000.21","30.77M","-6.42%"
"2021년 12월 02일","1,084.60","1,099.06","1,113.00","1,056.65","24.21M","-0.95%"
"2021년 12월 01일","1,095.00","1,160.69","1,172.84","1,090.76","22.58M","-4.35%"
"2021년 11월 30일","1,144.76","1,144.37","1,168.00","1,118.00","26.51M","0.68%"
"2021년 11월 29일","1,136.99","1,100.99","1,142.67","1,100.19","19.19M","5.09%"
"2021년 11월 26일","1,081.92","1,099.47","1,108.78","1,081.00","11.67M","-3.05%"
"2021년 11월 24일","1,116.00","1,080.39","1,132.77","1,062.00","22.56M","0.63%"
"2021년 11월 23일","1,109.03","1,167.51","1,180.50","1,062.70","35.99M","-4.14%"
"2021년 11월 22일","1,156.87","1,162.33","1,201.95","1,132.43","32.38M","1.74%"
"2021년 11월 19일","1,137.06","1,098.87","1,138.72","1,092.70","21.64M","3.71%"
"2021년 11월 18일","1,096.38","1,106.55","1,112.00","1,075.02","20.90M","0.68%"
"2021년 11월 17일","1,089.01","1,063.51","1,119.64","1,055.50","31.01M","3.25%"
"2021년 11월 16일","1,054.73","1,003.31","1,057.20","1,002.18","26.31M","4.08%"
"2021년 11월 15일","1,013.39","1,017.63","1,031.98","978.60","34.35M","-1.94%"
"2021년 11월 12일","1,033.42","1,047.50","1,054.50","1,019.20","25.57M","-2.83%"
"2021년 11월 11일","1,063.51","1,102.77","1,104.97","1,054.68","22.17M","-0.42%"
"2021년 11월 10일","1,067.95","1,010.41","1,078.10","987.31","41.79M","4.34%"
"2021년 11월 09일","1,023.50","1,173.60","1,174.50","1,011.52","58.53M","-11.99%"
"2021년 11월 08일","1,162.94","1,149.79","1,197.00","1,133.00","32.85M","-4.84%"
"2021년 11월 05일","1,222.09","1,228.00","1,239.87","1,208.00","21.63M","-0.64%"
"2021년 11월 04일","1,229.91","1,234.41","1,243.49","1,217.00","25.21M","1.32%"
"2021년 11월 03일","1,213.86","1,177.33","1,215.39","1,152.62","34.03M","3.57%"
"2021년 11월 02일","1,172.00","1,159.35","1,208.59","1,146.00","42.45M","-3.03%"
"2021년 11월 01일","1,208.59","1,145.00","1,209.75","1,118.66","54.89M","8.49%"
"2021년 10월 29일","1,114.00","1,081.86","1,115.21","1,073.20","29.92M","3.43%"
"2021년 10월 28일","1,077.04","1,068.31","1,081.00","1,054.20","26.77M","3.78%"
"2021년 10월 27일","1,037.86","1,039.66","1,070.88","1,030.78","38.04M","1.91%"
"2021년 10월 26일","1,018.43","1,024.69","1,094.94","1,001.44","61.94M","-0.63%"
"2021년 10월 25일","1,024.86","950.53","1,045.02","944.20","62.21M","12.66%"
"2021년 10월 22일","909.68","895.50","910.00","890.96","22.88M","1.75%"
"2021년 10월 21일","894.00","856.00","900.00","855.50","31.28M","3.26%"
"2021년 10월 20일","865.80","865.35","869.49","857.38","13.15M","0.18%"
"2021년 10월 19일","864.27","877.53","877.95","862.51","17.27M","-0.67%"
"2021년 10월 18일","870.11","851.79","875.26","851.47","23.23M","3.21%"
"2021년 10월 15일","843.03","823.74","843.21","822.35","18.92M","3.02%"
"2021년 10월 14일","818.32","815.49","820.25","813.35","11.89M","0.89%"
"2021년 10월 13일","811.08","810.47","815.41","805.78","14.12M","0.67%"
"2021년 10월 12일","805.72","800.93","812.32","796.57","21.63M","1.74%"
"2021년 10월 11일","791.94","787.65","801.24","785.50","14.11M","0.82%"
"2021년 10월 08일","785.49","796.21","796.38","780.91","16.74M","-1.02%"
"2021년 10월 07일","793.61","785.46","805.00","783.38","18.89M","1.39%"
"2021년 10월 06일","782.75","776.20","786.66","773.22","14.33M","0.28%"
"2021년 10월 05일","780.59","784.80","797.31","774.20","18.43M","-0.12%"
"2021년 10월 04일","781.53","796.50","806.97","776.12","30.34M","0.81%"
"2021년 10월 01일","775.22","778.40","780.78","763.59","17.03M","-0.03%"
"2021년 09월 30일","775.48","781.00","789.13","775.00","17.80M","-0.75%"
"2021년 09월 29일","781.31","779.80","793.50","770.68","20.65M","0.48%"
"2021년 09월 28일","777.56","787.20","795.64","766.18","24.86M","-1.74%"
"2021년 09월 27일","791.36","773.12","799.00","769.31","27.75M","2.19%"
"2021년 09월 24일","774.39","745.89","774.80","744.56","21.37M","2.75%"
"2021년 09월 23일","753.64","755.00","758.20","747.92","11.90M","0.23%"
"2021년 09월 22일","751.94","743.53","753.67","739.12","14.53M","1.70%"
"2021년 09월 21일","739.38","734.79","744.74","730.44","16.23M","1.26%"
"2021년 09월 20일","730.17","734.56","742.00","718.62","24.40M","-3.86%"
"2021년 09월 17일","759.49","757.15","761.04","750.00","28.20M","0.33%"
"2021년 09월 16일","756.99","752.83","758.91","747.61","13.60M","0.15%"
"2021년 09월 15일","755.83","745.00","756.86","738.36","15.27M","1.52%"
"2021년 09월 14일","744.49","742.57","754.47","736.40","18.37M","0.20%"
"2021년 09월 13일","743.00","740.21","744.78","708.85","22.86M","0.91%"
"2021년 09월 10일","736.27","759.60","762.61","734.52","15.18M","-2.46%"
"2021년 09월 09일","754.86","753.41","762.10","751.63","13.85M","0.13%"
"2021년 09월 08일","753.87","761.58","764.45","740.77","18.72M","0.13%"
"2021년 09월 07일","752.92","740.00","760.20","739.26","19.77M","2.64%"
"2021년 09월 03일","733.57","732.25","734.00","724.20","15.27M","0.16%"
"2021년 09월 02일","732.39","734.50","740.97","730.54","12.74M","-0.23%"
"2021년 09월 01일","734.09","734.08","741.99","731.27","12.68M","-0.22%"
"2021년 08월 31일","735.72","733.00","740.39","726.44","20.47M","0.66%"
"2021년 08월 30일","730.91","714.72","731.00","712.73","18.37M","2.67%"
"2021년 08월 27일","711.92","705.00","715.00","702.10","13.83M","1.53%"
"2021년 08월 26일","701.16","708.31","715.40","697.62","13.10M","-1.41%"
"2021년 08월 25일","711.20","707.03","716.97","704.00","12.47M","0.38%"
"2021년 08월 24일","708.49","710.68","715.22","702.64","12.79M","0.31%"
"2021년 08월 23일","706.30","685.44","712.13","680.75","20.09M","3.83%"
"2021년 08월 20일","680.26","682.85","692.13","673.70","14.84M","1.01%"
"2021년 08월 19일","673.47","678.21","686.55","667.59","14.13M","-2.25%"
"2021년 08월 18일","688.99","669.75","695.77","669.35","20.18M","3.50%"
"2021년 08월 17일","665.71","672.66","674.58","648.84","23.40M","-2.98%"
"2021년 08월 16일","686.17","705.07","709.50","676.40","22.66M","-4.32%"
"2021년 08월 13일","717.17","723.71","729.90","714.34","16.73M","-0.70%"
"2021년 08월 12일","722.25","706.34","722.80","699.40","17.46M","2.04%"
"2021년 08월 11일","707.82","712.71","715.18","704.21","9.74M","-0.31%"
"2021년 08월 10일","709.99","713.76","716.40","702.05","13.43M","-0.53%"
"2021년 08월 09일","713.76","710.16","718.90","705.13","14.72M","2.10%"
"2021년 08월 06일","699.10","711.90","716.33","697.63","15.62M","-2.17%"
"2021년 08월 05일","714.63","716.00","720.93","711.60","12.92M","0.52%"
"2021년 08월 04일","710.92","710.80","724.71","709.00","17.00M","0.17%"
"2021년 08월 03일","709.74","719.10","722.25","701.13","21.62M","0.01%"
"2021년 08월 02일","709.67","699.35","726.85","698.57","33.62M","3.27%"
"2021년 07월 30일","687.20","671.76","697.53","669.00","29.66M","1.45%"
"2021년 07월 29일","677.35","649.60","683.47","649.40","30.39M","4.69%"
"2021년 07월 28일","646.98","647.25","654.91","639.84","16.01M","0.34%"
"2021년 07월 27일","644.78","663.00","666.31","627.27","32.81M","-1.95%"
"2021년 07월 26일","657.62","650.24","668.16","647.11","25.34M","2.21%"
"2021년 07월 23일","643.38","646.36","648.80","637.30","14.60M","-0.91%"
"2021년 07월 22일","649.26","656.44","662.17","644.60","15.11M","-0.92%"
"2021년 07월 21일","655.29","659.61","664.86","650.29","13.95M","-0.79%"
"2021년 07월 20일","660.50","651.99","662.39","640.50","15.49M","2.21%"
"2021년 07월 19일","646.22","629.89","647.20","621.29","21.30M","0.31%"
"2021년 07월 16일","644.22","654.68","656.70","642.20","16.37M","-0.98%"
"2021년 07월 15일","650.60","657.79","666.00","637.99","20.21M","-0.43%"
"2021년 07월 14일","653.38","671.00","678.34","652.98","21.64M","-2.27%"
"2021년 07월 13일","668.54","686.95","692.86","666.33","20.97M","-2.50%"
"2021년 07월 12일","685.70","662.87","687.08","662.87","25.93M","4.38%"
"2021년 07월 09일","656.95","653.18","658.91","644.69","18.14M","0.63%"
"2021년 07월 08일","652.81","628.37","654.43","620.46","22.77M","1.27%"
"2021년 07월 07일","644.65","664.27","665.70","638.32","18.79M","-2.26%"
"2021년 07월 06일","659.58","681.71","684.00","651.40","23.28M","-2.85%"
"2021년 07월 02일","678.90","678.98","700.00","673.26","27.10M","0.14%"
"2021년 07월 01일","677.92","683.92","687.99","672.80","18.63M","-0.26%"
"2021년 06월 30일","679.70","679.77","692.81","678.14","18.92M","-0.16%"
"2021년 06월 29일","680.76","684.65","687.51","675.89","17.38M","-1.16%"
"2021년 06월 28일","688.72","671.64","694.70","670.32","21.63M","2.51%"
"2021년 06월 25일","671.87","689.58","693.81","668.70","32.50M","-1.17%"
"2021년 06월 24일","679.82","674.99","697.62","667.61","45.98M","3.54%"
"2021년 06월 23일","656.57","632.00","657.20","630.04","31.10M","5.27%"
"2021년 06월 22일","623.71","618.25","628.57","615.50","19.16M","0.46%"
"2021년 06월 21일","620.83","624.48","631.39","608.88","24.81M","-0.40%"
"2021년 06월 18일","623.31","613.37","628.35","611.80","24.56M","1.09%"
"2021년 06월 17일","616.60","601.89","621.47","601.34","22.70M","1.94%"
"2021년 06월 16일","604.87","597.53","608.50","593.50","22.14M","0.92%"
"2021년 06월 15일","599.36","616.69","616.79","598.23","17.76M","-2.97%"
"2021년 06월 14일","617.69","612.23","625.49","609.18","20.42M","1.28%"
"2021년 06월 11일","609.89","610.23","612.56","601.52","16.21M","-0.04%"
"2021년 06월 10일","610.12","603.88","616.59","600.50","23.92M","1.89%"
"2021년 06월 09일","598.78","602.17","611.79","597.63","16.58M","-0.80%"
"2021년 06월 08일","603.59","623.01","623.09","595.50","26.05M","-0.25%"
"2021년 06월 07일","605.13","591.83","610.00","582.88","22.54M","1.01%"
"2021년 06월 04일","599.05","579.71","600.61","577.20","24.04M","4.58%"
"2021년 06월 03일","572.84","601.80","604.55","571.22","30.11M","-5.33%"
"2021년 06월 02일","605.12","620.13","623.36","599.14","23.30M","-3.01%"
"2021년 06월 01일","623.90","627.80","633.80","620.55","18.08M","-0.21%"
"2021년 05월 28일","625.22","628.50","635.59","622.38","22.74M","-0.89%"
"2021년 05월 27일","630.85","620.24","631.13","616.21","26.37M","1.89%"
"2021년 05월 26일","619.13","607.56","626.17","601.50","28.64M","2.39%"
"2021년 05월 25일","604.69","607.31","613.99","595.71","28.01M","-0.29%"
"2021년 05월 24일","606.44","581.60","614.48","573.65","34.56M","4.40%"
"2021년 05월 21일","580.88","596.11","596.68","580.00","26.03M","-1.01%"
"2021년 05월 20일","586.78","575.00","588.85","571.07","30.82M","4.14%"
"2021년 05월 19일","563.46","552.55","566.21","546.98","39.58M","-2.49%"
"2021년 05월 18일","577.87","568.00","596.25","563.38","36.83M","0.18%"
"2021년 05월 17일","576.83","575.55","589.73","561.20","32.39M","-2.19%"
"2021년 05월 14일","589.74","583.41","592.87","570.46","33.37M","3.16%"
"2021년 05월 13일","571.69","601.54","606.46","559.65","44.18M","-3.09%"
"2021년 05월 12일","589.89","602.49","620.41","586.76","33.82M","-4.42%"
"2021년 05월 11일","617.20","599.24","627.10","595.60","46.50M","-1.88%"
"2021년 05월 10일","629.04","664.90","665.05","627.61","31.39M","-6.44%"
"2021년 05월 07일","672.37","665.80","690.00","660.22","23.47M","1.33%"
"2021년 05월 06일","663.54","680.76","681.02","650.00","27.78M","-1.10%"
"2021년 05월 05일","670.94","681.06","685.30","667.34","21.90M","-0.39%"
"2021년 05월 04일","673.60","678.94","683.45","657.70","29.74M","-1.65%"
"2021년 05월 03일","684.90","703.80","706.00","680.50","27.04M","-3.46%"
"2021년 04월 30일","709.44","667.59","715.47","666.14","40.76M","4.79%"
"2021년 04월 29일","677.00","699.51","702.25","668.50","28.85M","-2.51%"
"2021년 04월 28일","694.40","696.41","708.50","693.60","22.27M","-1.47%"
"2021년 04월 27일","704.74","717.96","724.00","703.35","29.44M","-4.53%"
"2021년 04월 26일","738.20","741.00","749.30","732.61","31.04M","1.21%"
"2021년 04월 23일","729.40","719.80","737.36","715.46","28.41M","1.35%"
"2021년 04월 22일","719.69","741.50","753.77","718.04","35.59M","-3.28%"
"2021년 04월 21일","744.12","704.77","744.84","698.00","31.22M","3.50%"
"2021년 04월 20일","718.99","717.42","737.25","710.68","35.61M","0.61%"
"2021년 04월 19일","714.63","719.60","725.40","691.80","39.69M","-3.40%"
"2021년 04월 16일","739.78","728.65","749.41","724.60","27.98M","0.13%"
"2021년 04월 15일","738.85","743.10","743.69","721.31","27.85M","0.90%"
"2021년 04월 14일","732.23","770.70","780.79","728.03","49.02M","-3.95%"
"2021년 04월 13일","762.32","712.70","763.00","710.66","44.65M","8.60%"
"2021년 04월 12일","701.98","685.70","704.80","682.09","29.14M","3.69%"
"2021년 04월 09일","677.02","677.77","680.97","669.43","21.44M","-0.99%"
"2021년 04월 08일","683.80","677.38","689.55","671.64","23.92M","1.91%"
"2021년 04월 07일","670.97","687.00","691.38","667.84","26.31M","-2.99%"
"2021년 04월 06일","691.62","690.30","696.55","681.37","28.27M","0.08%"
"2021년 04월 05일","691.05","707.71","708.16","684.70","41.84M","4.43%"
"2021년 04월 01일","661.75","688.37","692.42","659.42","35.30M","-0.93%"
"2021년 03월 31일","667.93","646.62","672.00","641.11","33.34M","5.08%"
"2021년 03월 30일","635.62","601.75","637.66","591.01","39.43M","3.98%"
"2021년 03월 29일","611.29","615.64","616.48","596.02","28.64M","-1.20%"
"2021년 03월 26일","618.71","641.87","643.82","599.89","33.85M","-3.39%"
"2021년 03월 25일","640.39","613.00","645.50","609.50","39.22M","1.61%"
"2021년 03월 24일","630.27","667.91","668.02","630.11","33.80M","-4.82%"
"2021년 03월 23일","662.16","675.77","677.80","657.51","30.49M","-1.17%"
"2021년 03월 22일","670.00","684.59","699.62","668.75","39.51M","2.31%"
"2021년 03월 19일","654.87","646.60","657.23","624.62","42.89M","0.26%"
"2021년 03월 18일","653.16","684.29","689.23","652.00","33.37M","-6.93%"
"2021년 03월 17일","701.81","656.87","703.73","651.01","40.37M","3.68%"
"2021년 03월 16일","676.88","703.35","707.92","671.00","32.20M","-4.39%"
"2021년 03월 15일","707.94","694.09","713.18","684.04","29.42M","2.05%"
"2021년 03월 12일","693.73","670.00","694.88","666.14","33.58M","-0.84%"
"2021년 03월 11일","699.60","699.40","702.50","677.18","36.25M","4.72%"
"2021년 03월 10일","668.06","700.30","717.85","655.06","60.61M","-0.82%"
"2021년 03월 09일","673.58","608.18","678.09","595.21","67.52M","19.64%"
"2021년 03월 08일","563.00","600.55","620.12","558.79","51.79M","-5.84%"
"2021년 03월 05일","597.95","626.06","627.84","539.49","89.40M","-3.78%"
"2021년 03월 04일","621.44","655.80","668.45","600.00","65.92M","-4.86%"
"2021년 03월 03일","653.20","687.99","700.70","651.71","30.21M","-4.84%"
"2021년 03월 02일","686.44","718.28","721.11","685.00","23.73M","-4.45%"
"2021년 03월 01일","718.43","690.11","719.00","685.05","27.14M","6.36%"
"2021년 02월 26일","675.50","700.00","706.70","659.51","41.09M","-0.99%"
"2021년 02월 25일","682.22","726.15","737.21","670.58","39.02M","-8.06%"
"2021년 02월 24일","742.02","711.85","745.00","694.17","36.77M","6.18%"
"2021년 02월 23일","698.84","662.13","713.61","619.00","66.61M","-2.19%"
"2021년 02월 22일","714.50","762.64","768.50","710.20","37.27M","-8.55%"
"2021년 02월 19일","781.30","795.00","796.79","777.37","18.96M","-0.77%"
"2021년 02월 18일","787.38","780.90","794.69","776.27","17.96M","-1.35%"
"2021년 02월 17일","798.15","779.09","799.84","762.01","26.08M","0.24%"
"2021년 02월 16일","796.22","818.00","821.00","792.44","19.80M","-2.44%"
"2021년 02월 12일","816.12","801.26","817.33","785.33","23.77M","0.55%"
"2021년 02월 11일","811.66","812.44","829.88","801.73","21.62M","0.85%"
"2021년 02월 10일","804.82","843.63","844.82","800.02","36.22M","-5.26%"
"2021년 02월 09일","849.46","855.12","859.80","841.75","15.16M","-1.62%"
"2021년 02월 08일","863.42","869.67","877.77","854.75","20.16M","1.31%"
"2021년 02월 05일","852.23","845.00","864.77","838.97","18.57M","0.26%"
"2021년 02월 04일","849.99","855.00","856.50","833.42","15.81M","-0.55%"
"2021년 02월 03일","854.69","877.02","878.08","853.06","18.34M","-2.07%"
"2021년 02월 02일","872.79","844.68","880.50","842.20","24.35M","3.93%"
"2021년 02월 01일","839.81","814.29","842.00","795.56","25.39M","5.83%"
"2021년 01월 29일","793.53","830.00","842.41","780.10","34.99M","-5.02%"
"2021년 01월 28일","835.43","820.00","848.00","801.00","26.38M","-3.32%"
"2021년 01월 27일","864.16","870.35","891.50","858.66","27.33M","-2.14%"
"2021년 01월 26일","883.09","891.38","895.90","871.60","23.13M","0.26%"
"2021년 01월 25일","880.80","855.00","900.40","838.82","41.17M","4.03%"
"2021년 01월 22일","846.64","834.31","848.00","828.62","20.07M","0.20%"
"2021년 01월 21일","844.99","855.00","855.72","841.42","20.60M","-0.64%"
"2021년 01월 20일","850.45","858.74","859.50","837.28","25.67M","0.70%"
"2021년 01월 19일","844.55","837.80","850.00","833.00","25.37M","2.23%"
"2021년 01월 15일","826.16","852.00","859.90","819.10","38.78M","-2.23%"
"2021년 01월 14일","845.00","843.39","863.00","838.75","31.27M","-1.10%"
"2021년 01월 13일","854.41","852.76","860.47","832.00","33.31M","0.59%"
"2021년 01월 12일","849.44","831.00","868.00","827.34","46.27M","4.72%"
"2021년 01월 11일","811.19","849.40","854.43","803.62","59.55M","-7.82%"
"2021년 01월 08일","880.02","856.00","884.49","838.39","75.06M","7.84%"
"2021년 01월 07일","816.04","777.63","816.99","775.20","51.50M","7.94%"
"2021년 01월 06일","755.98","758.49","774.00","749.10","44.70M","2.84%"
"2021년 01월 05일","735.11","723.66","740.84","719.20","32.25M","0.73%"
"2021년 01월 04일","729.77","719.46","744.49","717.19","48.64M","3.42%"
"2020년 12월 31일","705.67","699.99","718.72","691.12","49.65M","1.57%"
"2020년 12월 30일","694.78","672.00","696.60","668.36","42.85M","4.32%"
"2020년 12월 29일","665.99","661.00","669.90","655.00","22.91M","0.35%"
"2020년 12월 28일","663.69","674.51","681.40","660.80","32.28M","0.29%"
"2020년 12월 24일","661.77","642.99","666.09","641.00","22.87M","2.44%"
"2020년 12월 23일","645.98","632.20","651.50","622.57","33.17M","0.88%"
"2020년 12월 22일","640.34","648.00","649.88","614.23","51.86M","-1.46%"
"2020년 12월 21일","649.86","666.24","668.50","646.07","58.05M","-6.49%"
"2020년 12월 18일","695.00","668.90","695.00","628.54","222.13M","5.96%"
"2020년 12월 17일","655.90","628.19","658.82","619.50","56.27M","5.32%"
"2020년 12월 16일","622.77","628.23","632.50","605.00","42.10M","-1.65%"
"2020년 12월 15일","633.25","643.28","646.90","623.80","45.22M","-1.03%"
"2020년 12월 14일","639.83","619.00","642.75","610.20","52.04M","4.89%"
"2020년 12월 11일","609.99","615.01","624.00","596.80","46.47M","-2.72%"
"2020년 12월 10일","627.07","574.37","627.75","566.34","67.08M","3.74%"
"2020년 12월 09일","604.48","653.69","654.32","588.00","71.29M","-6.99%"
"2020년 12월 08일","649.88","625.50","651.28","618.50","64.27M","1.27%"
"2020년 12월 07일","641.76","604.92","648.79","603.05","56.31M","7.13%"
"2020년 12월 04일","599.04","591.01","599.04","585.50","29.40M","0.95%"
"2020년 12월 03일","593.38","590.02","598.97","582.43","42.55M","4.32%"
"2020년 12월 02일","568.82","556.44","571.54","541.21","47.78M","-2.73%"
"2020년 12월 01일","584.76","597.59","597.85","572.05","40.38M","3.02%"
"2020년 11월 30일","567.60","602.21","607.80","554.51","63.00M","-3.10%"
"2020년 11월 27일","585.76","581.16","598.78","578.45","37.56M","2.05%"
"2020년 11월 25일","574.00","550.06","574.00","545.37","48.93M","3.35%"
"2020년 11월 24일","555.38","540.40","559.99","526.20","53.65M","6.43%"
"2020년 11월 23일","521.85","503.50","526.00","501.79","50.26M","6.58%"
"2020년 11월 20일","489.61","497.99","502.50","489.06","32.91M","-1.93%"
"2020년 11월 19일","499.27","492.00","508.61","487.57","62.48M","2.60%"
"2020년 11월 18일","486.64","448.35","496.00","443.50","78.04M","10.20%"
"2020년 11월 17일","441.61","460.17","462.00","433.01","61.19M","8.21%"
"2020년 11월 16일","408.09","408.93","412.45","404.09","26.84M","-0.10%"
"2020년 11월 13일","408.50","410.85","412.53","401.66","19.83M","-0.79%"
"2020년 11월 12일","411.76","415.05","423.00","409.52","19.94M","-1.29%"
"2020년 11월 11일","417.13","416.45","418.69","410.58","17.36M","1.65%"
"2020년 11월 10일","410.36","420.09","420.09","396.03","30.28M","-2.59%"
"2020년 11월 09일","421.26","439.50","452.50","421.00","34.83M","-2.02%"
"2020년 11월 06일","429.95","436.10","436.57","424.28","21.71M","-1.86%"
"2020년 11월 05일","438.09","428.30","440.00","424.00","28.41M","4.06%"
"2020년 11월 04일","420.98","430.62","435.40","417.10","32.14M","-0.69%"
"2020년 11월 03일","423.90","409.73","427.77","406.69","34.35M","5.84%"
"2020년 11월 02일","400.51","394.00","406.98","392.30","29.02M","3.21%"
"2020년 10월 30일","388.04","406.90","407.59","379.11","42.59M","-5.55%"
"2020년 10월 29일","410.83","409.96","418.06","406.46","22.66M","1.18%"
"2020년 10월 28일","406.02","416.48","418.60","406.00","25.45M","-4.39%"
"2020년 10월 27일","424.68","423.76","430.50","420.10","22.69M","1.05%"
"2020년 10월 26일","420.28","411.63","425.76","410.00","28.24M","-0.08%"
"2020년 10월 23일","420.63","421.84","422.89","407.38","33.72M","-1.21%"
"2020년 10월 22일","425.79","441.92","445.23","424.51","39.99M","0.75%"
"2020년 10월 21일","422.64","422.70","432.95","421.25","32.37M","0.17%"
"2020년 10월 20일","421.94","431.75","431.75","419.05","31.66M","-2.06%"
"2020년 10월 19일","430.83","446.24","447.00","428.87","36.29M","-2.01%"
"2020년 10월 16일","439.67","454.44","455.95","438.85","32.78M","-2.05%"
"2020년 10월 15일","448.88","450.31","456.57","442.50","35.67M","-2.69%"
"2020년 10월 14일","461.30","449.78","465.90","447.35","48.05M","3.28%"
"2020년 10월 13일","446.65","443.35","448.89","436.60","34.46M","0.98%"
